Symbol,sys_name,SGD,WT_SSL,WT_HL,CBC_SSL,CBC1_HL,RRP6_SSL,RRP6-HL
SEC63,YOR254C ,YOR254C ,457.1,21.81,506.6,29.2,422.4,26.59
NA,YOR255W ,YOR255W ,12.3,22.35,33.2,N.A.,4.9,39.32
NA,YOR256C ,YOR256C ,265.6,28.96,643,24.06,565.9,12.7
CDC31,YOR257W ,YOR257W ,160.5,44.96,468.6,25.81,413.2,17.2
HNT3,YOR258W ,YOR258W ,80.1,55.54,211.5,59.22,163.6,19.48
RPT4,YOR259C ,YOR259C ,597.1,83.42,1637.5,35.05,1548.6,22.47
GCD1,YOR260W ,YOR260W ,1176.1,24.94,1649.7,17.23,1957.7,19.25
RPN8,YOR261C ,YOR261C ,509.5,59.62,1132.1,42.48,510.5,49.41
NA,YOR262W ,YOR262W ,354.3,15.64,589.5,16.81,748,17.13
NA,YOR263C ,YOR263C ,19.8,N.A.,4,N.A.,9.2,N.A.
DSE3,YOR264W ,YOR264W ,106.6,13.83,131.7,21.25,131,25.92
RBL2,YOR265W ,YOR265W ,1964.7,22.89,2549.6,56.95,1873.2,39.05
PNT1,YOR266W ,YOR266W ,91.8,481.43,190.7,29.37,118.4,91.38
HRK1,YOR267C ,YOR267C ,2630.9,N.A.,853.8,N.A.,1041.3,N.A.
NA,YOR268C ,YOR268C ,171.8,N.A.,96.9,226.18,212.8,74.43
PAC1,YOR269W ,YOR269W ,153,14.07,190.2,15.98,175.5,18.48
VPH1,YOR270C ,YOR270C ,11811.1,46.98,8292.2,36.95,7379.8,49.37
NA,YOR271C ,YOR271C ,5019.7,21.78,3928.5,25.37,3372.5,26.87
YTM1,YOR272W ,YOR272W ,1566.7,12.13,1548.6,22.98,1626.3,13.65
TPO4,YOR273C ,YOR273C ,961.7,N.A.,847.6,N.A.,539,N.A.
MOD5,YOR274W ,YOR274W ,159.5,14.38,195.9,23.91,173.8,23.65
RIM20,YOR275C ,YOR275C ,119.2,45.36,146.7,24.09,158.2,131.73
CAF20,YOR276W ,YOR276W ,4781.6,15.48,5092.2,28.73,2920.4,16.36
NA,YOR277C ,YOR277C ,146.4,10.79,127.5,7.58,293.1,42.83
HEM4,YOR278W ,YOR278W ,331.8,31.41,543.5,82.04,268.7,386.03
RFM1,YOR279C ,YOR279C ,59.3,N.A.,66,39.01,72.4,16.11
FSH3,YOR280C ,YOR280C ,367.8,37.39,521.5,143.91,316.7,N.A.
PLP2,YOR281C ,YOR281C ,543.8,34.24,751,36.57,488.5,N.A.
NA,YOR282W ,YOR282W ,6.3,N.A.,6.1,40.17,4.3,N.A.
NA,YOR283W ,YOR283W ,270.6,13.37,446.8,17.52,380.3,14.48
NA,YOR284W ,YOR284W ,57.2,36.07,108,30.4,115,26.82
NA,YOR285W ,YOR285W ,6397.4,22.97,5415.5,35.03,4371.7,40.9
NA,YOR286W ,YOR286W ,3821.3,41.22,3621.9,40.48,2021.1,289.09
NA,YOR287C ,YOR287C ,160.7,9.35,184.3,12.57,224,10.05
MPD1,YOR288C ,YOR288C ,179.2,N.A.,645.3,215.99,272.6,24.96
NA,YOR289W ,YOR289W ,57.5,N.A.,888.7,477.02,287.6,361.85
SNF2,YOR290C ,YOR290C ,546,28.67,856.2,36.37,1014.8,20.71
NA,YOR291W ,YOR291W ,573.1,20.06,847.4,104.28,777.1,98.81
NA,YOR292C ,YOR292C ,150.7,N.A.,236.5,26.86,234.8,N.A.
RPS10A,YOR293W ,YOR293W ,5385.9,21.71,9835.3,18.04,6464.5,14.25
RPS10A,YOR293W ,YOR293W ,10875.8,24.51,13711.6,26.07,11587.7,18.8
RRS1,YOR294W ,YOR294W ,702.1,6.33,943.5,18.14,757,8.6
UAF30,YOR295W ,YOR295W ,28,152.31,44.2,44.23,21.5,59.61
NA,YOR296W ,YOR296W ,129.3,16.53,110.6,14.78,122.3,18.33
TIM18,YOR297C ,YOR297C ,526.4,42.92,616.1,62.92,541.5,33.02
MBF1,YOR298C-A ,YOR298C-A ,3339.7,N.A.,3701.2,144.46,3560.1,N.A.
NA,YOR298W ,YOR298W ,64.9,111.34,34.9,N.A.,79.1,11.98
BUD7,YOR299W ,YOR299W ,258.9,N.A.,323.5,457.24,434.2,N.A.
BUD7,YOR299W ,YOR299W ,606.5,165.36,652.6,25.04,542.4,N.A.
NA,YOR300W ,YOR300W ,56.5,7.58,60.8,5.25,98.7,N.A.
RAX1,YOR301W ,YOR301W ,1005.9,10.22,954.8,23.41,560.7,18.89
NA,YOR302W ,YOR302W ,914.1,48.37,1450,N.A.,1242.7,N.A.
CPA1,YOR303W ,YOR303W ,1611.8,205.95,1495.8,N.A.,1784.9,N.A.
NA,YOR304C-A ,YOR304C-A ,349.5,13.57,624,13.53,285.3,27.32
ISW2,YOR304W ,YOR304W ,134.7,35.3,159.5,51.78,123.3,35.82
NA,YOR305W ,YOR305W ,283.8,12.84,337.2,18.6,285.3,18.63
MCH5,YOR306C ,YOR306C ,458.4,43.93,405,14.69,714.6,665.01
SLY41,YOR307C ,YOR307C ,352.6,9.44,294.6,19.44,203.8,23.11
SNU66,YOR308C ,YOR308C ,83.5,20.15,97.1,22.35,106.1,20.13
NA,YOR309C ,YOR309C ,3878.4,14.67,4172,20.55,5546.3,14.92
NA,YOR309C ,YOR309C ,246.1,14.96,283.2,29.13,423.2,12.59
NA,YOR309C ,YOR309C ,13452.4,15.41,12327.3,18.59,10281,17.34
NOP58,YOR310C ,YOR310C ,6040.8,15.62,6255.5,18.84,6451.2,18.08
HSD1,YOR311C ,YOR311C ,1886,18.98,2197,19.89,1749.4,38.28
SPS4,YOR313C ,YOR313C ,67.3,55.92,61.4,12.63,54.9,14.86
NA,YOR314W ,YOR314W ,84.2,17.31,38.5,33.64,45.7,46.6
NA,YOR315W ,YOR315W ,243.4,4.85,331.3,6.76,181,7.36
COT1,YOR316C ,YOR316C ,1048.5,N.A.,739.4,85.1,856,N.A.
FAA1,YOR317W ,YOR317W ,339.6,N.A.,823,N.A.,759.5,N.A.
NA,YOR318C ,YOR318C ,89.3,15.85,68.3,42.63,131.1,33.09
HSH49,YOR319W ,YOR319W ,86.3,18.47,129.3,19.6,149.9,11.03
GNT1,YOR320C ,YOR320C ,459.1,20.06,657.6,24.95,462.3,14.56
PMT3,YOR321W ,YOR321W ,480,33.83,704.9,29.9,368.2,47.85
NA,YOR322C ,YOR322C ,421.2,65.56,680.9,27.13,828.3,30.85
PRO2,YOR323C ,YOR323C ,2799,35.07,3572.4,57.02,2870.4,35.21
NA,YOR324C ,YOR324C ,137.9,17.15,252,22.3,211.1,21.77
NA,YOR325W ,YOR325W ,126.9,29.15,143.9,26.72,130.4,27.5
MYO2,YOR326W ,YOR326W ,791.2,20.86,1180.6,23.75,1077.2,37.47
SNC2,YOR327C ,YOR327C ,2343.8,30.88,2594.2,26.98,1745.8,30.08
PDR10,YOR328W ,YOR328W ,502.6,54.78,569.3,20.43,699.1,24.64
SCD5,YOR329C ,YOR329C ,322.7,26.21,275.8,47.48,356.7,47.14
MIP1,YOR330C ,YOR330C ,128.4,24.89,162.5,17.98,181.2,28.58
NA,YOR331C ,YOR331C ,217.5,15.65,112.8,49.13,111.1,23.98
VMA4,YOR332W ,YOR332W ,8126.3,20.16,6371.9,49.49,5548.1,28.77
SWF5,YOR333C ,YOR333C ,50.3,34.15,38.5,N.A.,69.7,147.12
MRS2,YOR334W ,YOR334W ,227.9,25.46,231.1,21.82,176.7,57.33
ALA1,YOR335C ,YOR335C ,2561,17.62,2123.2,41.93,1753.6,28.88
KRE5,YOR336W ,YOR336W ,611.1,15.12,459.4,27.48,261.4,68.96
TEA1,YOR337W ,YOR337W ,157.6,3.99,64.1,3.82,118.4,4.35
NA,YOR338W ,YOR338W ,24.7,18.5,48.7,10.38,41.8,8.14
UBC11,YOR339C ,YOR339C ,3.7,15.62,2.7,153.57,2.5,22.31
RPA43,YOR340C ,YOR340C ,679.6,9.91,440.8,37.99,302.5,7.36
RPA190,YOR341W ,YOR341W ,4316.6,13.54,3462.7,20.4,4293.5,14.69
NA,YOR342C ,YOR342C ,572.5,3.61,488.9,11.2,423.5,6.22
NA,YOR343C ,YOR343C ,164.5,49.61,40.7,17.13,128.4,7468.98
TYE7,YOR344C ,YOR344C ,12.6,N.A.,195,N.A.,36.1,N.A.
NA,YOR345C ,YOR345C ,10.7,N.A.,30.8,N.A.,5.7,N.A.
REV1,YOR346W ,YOR346W ,188.3,16.31,280.3,13.15,364.9,14.09
PYK2,YOR347C ,YOR347C ,247.5,N.A.,286.9,N.A.,139.3,N.A.
PUT4,YOR348C ,YOR348C ,98,N.A.,127.5,N.A.,167.9,N.A.
CIN1,YOR349W ,YOR349W ,38.7,155.16,58.9,23.79,119.9,18.9
MNE1,YOR350C ,YOR350C ,5.2,11.26,57.8,328.91,28.8,4.7
MEK1,YOR351C ,YOR351C ,5.2,69.98,3.5,N.A.,27,N.A.
NA,YOR352W ,YOR352W ,95,N.A.,182.1,23.76,65.5,269.07
NA,YOR353C ,YOR353C ,97,29.2,156.6,16.08,216.6,17.34
MSC6,YOR354C ,YOR354C ,442.4,51.3,792.9,42.05,374.7,82.68
GDS1,YOR355W ,YOR355W ,874.3,20.41,1560,35.52,1489,15.18
NA,YOR356W ,YOR356W ,1194.6,24.82,1075.1,48.43,1083.8,17.3
GRD19,YOR357C ,YOR357C ,1175.6,29.74,1642.4,21.74,1014.8,N.A.
HAP5,YOR358W ,YOR358W ,458.8,59.36,671.1,64.07,414.1,1224.39
VTS1,YOR359W ,YOR359W ,419.3,8.96,446.7,11.34,408.2,8.46
PDE2,YOR360C ,YOR360C ,477.1,37.47,724.3,20.25,558.8,32.61
PRT1,YOR361C ,YOR361C ,3444.8,31.32,3027.6,40.84,2841.4,24.36
PRE10,YOR362C ,YOR362C ,2645,31.8,2677.1,56.84,2291.2,58.58
PIP2,YOR363C ,YOR363C ,178.9,38.36,190.5,20.28,274.7,37.4
NA,YOR364W ,YOR364W ,45.2,52.25,69.5,25.53,155.2,30.7
NA,YOR365C ,YOR365C ,37,4.87,33.8,19.85,111.6,59
NA,YOR366W ,YOR366W ,58,31.66,61.4,18.29,150.7,67.3
SCP1,YOR367W ,YOR367W ,459.9,26.17,532.5,38.97,380.3,31.06
RAD17,YOR368W ,YOR368W ,92.5,20.65,57.6,185.58,70,15.73
RPS12,YOR369C ,YOR369C ,19616.1,36.02,17709.9,48.01,14393.2,49.85
MRS6,YOR370C ,YOR370C ,1572.4,18.86,1454.5,26,1611.3,19.67
GPB1,YOR371C ,YOR371C ,154.7,12.75,212.2,19.55,290.5,40.12
NDD1,YOR372C ,YOR372C ,262.9,23.04,240.8,37.22,517.3,35.86
NUD1,YOR373W ,YOR373W ,212.5,11.49,219.7,15.46,212.4,17.36
ALD4,YOR374W ,YOR374W ,3574.5,N.A.,2647.4,N.A.,2221,N.A.
GDH1,YOR375C ,YOR375C ,5120.7,37.5,1792.4,123.8,2028.2,51.12
NA,YOR376W ,YOR376W ,3.6,N.A.,6.1,37.85,40.7,N.A.
ATF1,YOR377W ,YOR377W ,111.6,556.19,217.7,23.14,194.6,N.A.
NA,YOR378W ,YOR378W ,83.7,19.56,3.9,N.A.,23.7,9.22
NA,YOR379C ,YOR379C ,49.3,37.47,19.2,N.A.,33.4,179.78
RDR1,YOR380W ,YOR380W ,148.2,33.6,262.2,14.52,283.6,25.34
FRE3,YOR381W ,YOR381W ,139.3,N.A.,103,3317.6,261.2,N.A.
FIT2,YOR382W ,YOR382W ,3862.7,N.A.,3430.7,N.A.,5664,N.A.
FIT3,YOR383C ,YOR383C ,8922.3,N.A.,7421.1,201.02,10455.1,N.A.
FRE5,YOR384W ,YOR384W ,49.4,648.56,1.6,27.72,80.9,N.A.
NA,YOR385W ,YOR385W ,379.6,23.86,402.2,57.45,614.8,34.17
PHR1,YOR386W ,YOR386W ,73.7,51.2,40.3,46.35,48,N.A.
NA,YOR387C ,YOR387C ,77.8,19.01,1.1,N.A.,20.3,N.A.
FDH1,YOR388C ,YOR388C ,46.7,7.14,32.7,N.A.,78.5,36.92
NA,YOR389W ,YOR389W ,115.5,34.65,67.5,42.93,163.7,36.99
NA,YOR389W ,YOR389W ,393.3,25.84,202.7,26.21,362,37.46
NA,YOR390W ,YOR390W ,450.6,9.1,297.2,8.25,641.6,11.65
NA,YOR392W ,YOR392W ,209.8,16.77,6,N.A.,88,N.A.
NA,YOR394W ,YOR394W ,376.4,22.91,14.7,N.A.,203.6,19.58
NA,YORCDELTA11 ,YORCDELTA11 ,38.7,26.25,81.5,12.81,48.1,121.74
NA,YORCDELTA15 ,YORCDELTA15 ,10.3,5.85,1.3,9.65,6.5,N.A.
NA,YORCDELTA15 ,YORCDELTA15 ,28.4,88.45,33.8,16.06,75.6,11.34
NA,YORCDELTA18 ,YORCDELTA18 ,44.8,4.79,16.3,12.5,22.2,N.A.
NA,YORCDELTA18 ,YORCDELTA18 ,35.5,N.A.,4.3,N.A.,36.5,14.2
NA,YORCDELTA20 ,YORCDELTA20 ,998.4,25.48,779.4,45.86,1357.3,17.81
NA,YORCDELTA21 ,YORCDELTA21 ,876.9,20.42,731.4,20.81,1260.3,18.84
NA,YORCDELTA25 ,YORCDELTA25 ,2256.4,15.41,1779.4,44.33,3050.7,33.81
NA,YORCTY2-1 ,YORCTY2-1 ,2503.5,26.05,2315.9,31.75,3951.9,34.13
NA,YORWDELTA12 ,YORWDELTA12 ,53.8,28.33,84.5,26.28,84.7,42.22
NA,YORWDELTA13 ,YORWDELTA13 ,2390.6,36.36,1116.5,75.73,2435.1,27.31
NA,YORWDELTA14 ,YORWDELTA14 ,2595.6,27.53,1201.6,49.92,2486.6,21.34
NA,YORWDELTA16 ,YORWDELTA16 ,57.8,35.95,39.4,N.A.,63,17.45
NA,YORWDELTA17 ,YORWDELTA17 ,1393.9,33.65,1302.5,30.45,1641.4,30.83
NA,YORWDELTA19 ,YORWDELTA19 ,1.1,21.38,7.5,6.57,12.2,8.18
NA,YORWDELTA19 ,YORWDELTA19 ,14.3,N.A.,20.6,3.7,8.6,N.A.
NA,YORWDELTA22 ,YORWDELTA22 ,34.2,N.A.,55.2,14.57,135.2,16.07
NA,YORWDELTA23 ,YORWDELTA23 ,2404,29.37,1740.5,45.26,2358.4,36.3
NA,YORWDELTA24 ,YORWDELTA24 ,2183.6,12.53,1651.4,43.43,2283.2,37.13
NA,YORWSIGMA3 ,YORWSIGMA3 ,1660.6,14.89,1155.3,34.14,1322.9,31.42
NA,YORWSIGMA4 ,YORWSIGMA4 ,134.8,20.04,299.5,18.88,275.6,27.58
NA,YORWTAU2 ,YORWTAU2 ,391.1,20.57,626.2,30.45,673.8,17.31
NA,YORWTAU3 ,YORWTAU3 ,197.4,14.14,206.2,37.42,165.5,48.67
NA,YORWTY1-2 ,YORWTY1-2 ,2597.1,39.29,1964.4,38.47,4202.2,25.85
NA,YORWTY2-2 ,YORWTY2-2 ,6512.4,19.55,5766.1,28.9,6269.2,38.75
HAT1,YPL001W ,YPL001W ,184.4,24.03,203.2,80.31,188,N.A.
SNF8,YPL002C ,YPL002C ,161.7,40.9,246.3,17.07,222,23.17
ULA1,YPL003W ,YPL003W ,105,102.22,80.1,91.17,107.9,96.74
NA,YPL004C ,YPL004C ,2235.1,N.A.,2574.4,N.A.,1547.1,N.A.
NA,YPL005W ,YPL005W ,79.3,N.A.,103.2,29.24,102.1,N.A.
NCR1,YPL006W ,YPL006W ,1539.1,25.12,1042.9,61.45,752.8,127.17
TFC8,YPL007C ,YPL007C ,34.2,N.A.,85,64.75,46.9,N.A.
CHL1,YPL008W ,YPL008W ,161.6,10.88,174.3,14.55,231.4,22.81
NA,YPL009C ,YPL009C ,612.1,19.49,448.1,64.59,412.3,N.A.
RET3,YPL010W ,YPL010W ,2296.4,23.21,3178.1,38.84,2230.2,32.24
TAF3,YPL011C ,YPL011C ,227.2,17.43,286.3,33.05,201.2,72.35
RRP12,YPL012W ,YPL012W ,2098.7,9.87,1785.3,18.71,2374,9.36
NA,YPL013C ,YPL013C ,2784.6,20.4,3044,18.36,4011.3,21.62
NA,YPL014W ,YPL014W ,175.8,N.A.,349.8,25.61,210.8,47.22
HST2,YPL015C ,YPL015C ,299.1,189.98,312.9,31.52,342,64.89
SWI1,YPL016W ,YPL016W ,254.5,11.48,202.1,21.05,278.4,33.43
NA,YPL017C ,YPL017C ,45.1,N.A.,39,N.A.,35.9,N.A.
CTF19,YPL018W ,YPL018W ,23.7,62.68,25.3,11.92,55.5,16.21
VTC3,YPL019C ,YPL019C ,549.1,67.89,562.4,24.05,328.4,25.82
ULP1,YPL020C ,YPL020C ,661,32.2,812.3,37.79,816,53.07
ECM23,YPL021W ,YPL021W ,56.6,23.35,34.8,513.65,5,20.53
RAD1,YPL022W ,YPL022W ,115.6,19.13,144.9,15.35,134.3,28.48
MET12,YPL023C ,YPL023C ,703.1,23.31,780.3,17.4,475.1,206.94
NCE4,YPL024W ,YPL024W ,108.3,10.86,155.3,28.47,261.9,17.25
NA,YPL025C ,YPL025C ,9.6,N.A.,23.7,425.79,35.3,5.04
SKS1,YPL026C ,YPL026C ,121.4,13.18,287.6,31.36,180.6,30.45
SMA1,YPL027W ,YPL027W ,50.2,13.78,57,7.26,52.6,65.83
ERG10,YPL028W ,YPL028W ,5682,36.93,7699,52.52,6219.7,20.71
SUV3,YPL029W ,YPL029W ,388.3,34.42,683.5,22.49,482.1,14.54
NA,YPL030W ,YPL030W ,304.1,10.21,481.4,125.4,680.6,11.1
PHO85,YPL031C ,YPL031C ,1042.8,23.01,1467,193.95,1072.4,28.24
SVL3,YPL032C ,YPL032C ,592.9,25.07,686.6,16.49,1088.4,12.23
NA,YPL033C ,YPL033C ,27.3,37.59,21.7,33.39,18.6,N.A.
NA,YPL034W ,YPL034W ,190.5,20.82,350.1,8.8,178.1,19.47
NA,YPL035C ,YPL035C ,30.8,33.22,39.7,27.2,56.5,51.4
PMA2,YPL036W ,YPL036W ,284.9,N.A.,300.9,52.65,448.6,137.02
EGD1,YPL037C ,YPL037C ,15035.5,24.34,14403.5,34.44,8378.9,30.81
MET31,YPL038W ,YPL038W ,214.5,21.46,275.9,29.48,221.8,24.47
NA,YPL039W ,YPL039W ,82.5,20.15,99.4,139.56,122.5,26.44
ISM1,YPL040C ,YPL040C ,862.1,40.75,598.5,69.38,407.3,146.84
NA,YPL041C ,YPL041C ,185.5,26.42,287.5,22.34,223.9,135.1
SSN3,YPL042C ,YPL042C ,257.4,26.22,225.6,21.66,149.9,28.97
NOP4,YPL043W ,YPL043W ,587.6,9.39,549,12.35,931.1,7.34
NA,YPL044C ,YPL044C ,264.4,24.01,118.2,N.A.,141.5,11.25
VPS16,YPL045W ,YPL045W ,412.5,18.23,434.2,51.11,365.5,24.98
ELC1,YPL046C ,YPL046C ,561.9,11.57,721,12.35,595.4,13.39
NA,YPL047W ,YPL047W ,632.7,16.34,433.2,27.74,544.6,20.71
CAM1,YPL048W ,YPL048W ,3003.8,27.72,2586.7,N.A.,2314.4,33.53
DIG1,YPL049C ,YPL049C ,587.1,28.59,527.4,33.49,549.9,35.63
MNN9,YPL050C ,YPL050C ,719.5,11.84,712.7,29.31,605.8,22.18
ARL3,YPL051W ,YPL051W ,331.2,24.74,391.8,30.67,320.4,35.77
NA,YPL052W ,YPL052W ,779.4,8.79,989.3,14.44,972.8,23.04
KTR6,YPL053C ,YPL053C ,1709.3,23.74,1415.4,53.68,1021.9,78.47
LEE1,YPL054W ,YPL054W ,89,N.A.,84.8,N.A.,140.8,N.A.
LGE1,YPL055C ,YPL055C ,191.9,40.57,395.9,24.72,216.4,592.26
NA,YPL056C ,YPL056C ,402.5,67.85,562.6,18.4,517.5,44.3
SUR1,YPL057C ,YPL057C ,266.8,36.97,459.5,19.96,340.6,28.22
PDR12,YPL058C ,YPL058C ,2841.4,16.51,1483.7,14.07,1903.4,34.49
GRX5,YPL059W ,YPL059W ,986.9,70.98,1871.4,42.56,1117.9,31.42
LPE10,YPL060W ,YPL060W ,51.8,28.89,116.5,20.52,112.2,20.93
ALD6,YPL061W ,YPL061W ,6028.6,18.47,6698.7,34.07,7026.4,11.24
NA,YPL062W ,YPL062W ,22.3,77.72,40.5,11.88,69.8,12.88
NA,YPL063W ,YPL063W ,1280.4,25.5,1766.6,39.9,1190.9,20.95
CWC27,YPL064C ,YPL064C ,113.7,12.52,146.3,17.76,160,13.73
VPS28,YPL065W ,YPL065W ,184.2,31,220.1,356.58,180.2,27.03
NA,YPL066W ,YPL066W ,174.9,34.36,222.8,23.27,211.4,63
NA,YPL067C ,YPL067C ,322.1,49.97,438.5,69.4,347.6,111.06
NA,YPL068C ,YPL068C ,139.6,10,73.9,17.41,191.8,11.53
BTS1,YPL069C ,YPL069C ,91.7,31.46,124.6,18.53,122.7,37.77
NA,YPL070W ,YPL070W ,162.7,211.19,161.2,44.22,263.1,N.A.
NA,YPL071C ,YPL071C ,128.5,141.75,233.8,28.65,258.7,86.57
UBP16,YPL072W ,YPL072W ,101.6,38.55,139,39.81,209.7,18.39
NA,YPL073C ,YPL073C ,226.7,15.34,5.4,N.A.,79.1,118.02
YTA6,YPL074W ,YPL074W ,137,24.57,123.2,40.58,146.4,25.71
GCR1,YPL075W ,YPL075W ,476.2,101.14,405.2,21.63,841.5,N.A.
GPI2,YPL076W ,YPL076W ,260.7,11.79,131.1,44.09,128.1,95.32
NA,YPL077C ,YPL077C ,102.6,23.28,149.3,26.31,90.1,N.A.
ATP4,YPL078C ,YPL078C ,2108.7,46.93,2580.4,155.56,2768.1,107.82
RPL21B,YPL079W ,YPL079W ,25969.7,51.68,23612,29.73,16426.3,46.55
NA,YPL080C ,YPL080C ,95.3,45.61,38.2,N.A.,49.3,50.35
RPS9A,YPL081W ,YPL081W ,2889.5,6.52,975.3,16.9,1575,9.14
RPS9A,YPL081W ,YPL081W ,6664.4,9.76,3543.4,16.2,4012.8,11.05
MOT1,YPL082C ,YPL082C ,546.1,10.24,482.3,12.55,659.7,17.9
SEN54,YPL083C ,YPL083C ,179.2,16.88,312.4,30.05,140.5,32.28
BRO1,YPL084W ,YPL084W ,243,368.98,320.5,30.34,255.7,184.09
SEC16,YPL085W ,YPL085W ,726.9,31.01,627.6,21.45,619.9,55.1
ELP3,YPL086C ,YPL086C ,548.5,35.92,596.3,41.87,555.8,163.87
YDC1,YPL087W ,YPL087W ,1227.9,N.A.,1382.4,621.87,851.4,N.A.
NA,YPL088W ,YPL088W ,280.9,15.99,727.5,17.07,745.8,24.55
RLM1,YPL089C ,YPL089C ,460.3,40.54,808.3,12.59,819.3,34.57
RPS6A,YPL090C ,YPL090C ,8057.8,31.62,9005.6,38.24,7252.2,27.05
GLR1,YPL091W ,YPL091W ,1223,N.A.,1472.6,N.A.,1218,134.42
SSU1,YPL092W ,YPL092W ,751.4,10.04,475.9,27.96,350.3,25.4
NOG1,YPL093W ,YPL093W ,1427.5,10.34,2664.2,16.14,3148.9,7.31
SEC62,YPL094C ,YPL094C ,1490.9,27.1,3179.5,26.34,2118.6,25.26
NA,YPL095C ,YPL095C ,151.9,53.75,248.9,14.09,223.2,15.93
PNG1,YPL096W ,YPL096W ,300.7,52.27,698.8,53.71,494.3,31.57
MSY1,YPL097W ,YPL097W ,566.3,26.7,714.6,255.81,815.7,14.78
NA,YPL098C ,YPL098C ,3046.8,15.24,3651.4,45.23,3554.5,18.77
NA,YPL099C ,YPL099C ,93.6,16.78,164.6,220.94,150.2,62.3
MAI1,YPL100W ,YPL100W ,285.4,N.A.,346.1,35.61,365.4,N.A.
ELP4,YPL101W ,YPL101W ,528.3,23.6,730.1,29.08,706.9,28.39
KRE24,YPL102C ,YPL102C ,105.4,43.92,79.7,25.19,97.7,N.A.
NA,YPL103C ,YPL103C ,548.5,25.32,683.7,34.81,438.2,73.43
MSD1,YPL104W ,YPL104W ,1062.7,33.3,870.4,43.46,773.1,22.64
NA,YPL105C ,YPL105C ,494.9,19.16,511.4,21.1,488,15.89
SSE1,YPL106C ,YPL106C ,5220.6,90.54,5403.7,131.87,5503.4,110.23
NA,YPL107W ,YPL107W ,147.2,21.15,271.8,18.27,264.3,23.24
NA,YPL108W ,YPL108W ,302.8,10.86,348.1,15.72,260.4,15.52
NA,YPL109C ,YPL109C ,159.3,92.17,219.2,21.59,102.7,N.A.
NA,YPL110C ,YPL110C ,432.4,21.41,605.9,39.21,598,25.15
CAR1,YPL111W ,YPL111W ,7891.9,22.68,5475.4,27.59,5035.2,31.4
PEX25,YPL112C ,YPL112C ,356,15.01,323.9,N.A.,557,95.6
NA,YPL113C ,YPL113C ,72.4,N.A.,89.1,20.8,35.6,N.A.
NA,YPL114W ,YPL114W ,52.5,237.73,71.4,20.63,395.3,43.14
BEM3,YPL115C ,YPL115C ,835,14.93,687.6,23.02,801.3,28.45
HOS3,YPL116W ,YPL116W ,202.4,36.07,284,35.37,219.3,459.13
IDI1,YPL117C ,YPL117C ,1378.4,33.14,1183.6,198.06,1322.7,32.36
MRP51,YPL118W ,YPL118W ,649.2,62.93,647.9,79.15,814.1,39
DBP1,YPL119C ,YPL119C ,114.6,N.A.,131.5,23.99,62.8,N.A.
VPS30,YPL120W ,YPL120W ,386,31.27,399.5,34.22,379.4,54.18
MEI5,YPL121C ,YPL121C ,22.7,27.21,31.7,17.38,18.4,6.63
TFB2,YPL122C ,YPL122C ,313.9,21.13,302.6,20.7,384.9,19.1
RNY1,YPL123C ,YPL123C ,32.9,N.A.,53.3,N.A.,67.7,79.31
SPC29,YPL124W ,YPL124W ,73.1,N.A.,202.3,12.29,110.3,269.08
KAP120,YPL125W ,YPL125W ,268.7,37.1,573.2,19.2,610.1,27.76
NAN1,YPL126W ,YPL126W ,309.3,16.48,565.2,23.26,779.5,9.49
HHO1,YPL127C ,YPL127C ,401.6,99.44,1184.6,36.24,588.1,17.44
TBF1,YPL128C ,YPL128C ,272,14.22,477.5,14.45,500.3,7.4
TAF14,YPL129W ,YPL129W ,533.1,21.45,932.4,45.27,924.6,12.97
SPO19,YPL130W ,YPL130W ,46.7,22.53,26,N.A.,72.4,22.78
RPL5,YPL131W ,YPL131W ,17870.2,25.74,20888.8,52.6,16384.1,28.29
COX11,YPL132W ,YPL132W ,622.1,35.31,774.4,49.29,459.7,32.92
RDS2,YPL133C ,YPL133C ,211.2,28.84,228.6,18.81,209.3,48.83
ODC1,YPL134C ,YPL134C ,403.8,243.02,353.5,45.34,390.7,96.14
ISU1,YPL135W ,YPL135W ,1296.4,65.29,2376.4,N.A.,2629.1,N.A.
NA,YPL136W ,YPL136W ,28.6,9.28,52.5,7.12,33.5,14.6
NA,YPL137C ,YPL137C ,513.4,11.44,641.7,9.79,611.5,35.24
SPP1,YPL138C ,YPL138C ,216.9,30.92,261.4,89.98,268.8,37.05
UME1,YPL139C ,YPL139C ,34.4,9.48,86.5,14.96,38.6,7.37
MKK2,YPL140C ,YPL140C ,167.8,22.83,260.3,22.61,296.3,57.22
NA,YPL141C ,YPL141C ,277.7,12.13,238.2,20,343,15.14
NA,YPL142C ,YPL142C ,115.9,42.73,103.1,35.37,92.2,47.28
RPL33A,YPL143W ,YPL143W ,12786,21.86,12491,28.87,10484.5,18.79
NA,YPL144W ,YPL144W ,1065.4,12.71,1625.5,21.82,842.1,21.55
KES1,YPL145C ,YPL145C ,921.1,26.72,1153,37.02,1348.7,30.62
NA,YPL146C ,YPL146C ,183,13.2,212.6,46.05,239.9,14.84
PXA1,YPL147W ,YPL147W ,48.1,213.11,70.2,33.48,65.2,N.A.
PPT2,YPL148C ,YPL148C ,186.4,17.03,259.6,21.41,328.3,14.3
APG5,YPL149W ,YPL149W ,268.6,19.72,332,55.74,249.1,29.65
NA,YPL150W ,YPL150W ,107.3,24.7,116.6,19.41,79.3,22.21
